,num_parent_commits,merged_from_pull,lines_added,lines_deleted,lines_total,files_total,num_unique_file_formats,combined
14424,2,True,2,2,4,2,2,pass
14425,1,True,2,2,4,2,2,pass
14426,1,True,1,5,6,1,1,pass
14427,1,True,5,4,9,3,2,fail
14428,1,True,1,1,2,1,1,fail
14429,1,True,2,1,3,1,1,fail
14430,1,True,8,2,10,4,2,fail
14431,1,True,28,33,61,5,2,fail
14432,1,True,1,0,1,1,1,pass
14433,1,True,1,1,2,1,1,pass
14434,2,True,145,28,173,13,7,fail
14435,2,True,8,6,14,1,1,pass
14436,2,True,51,11,62,5,5,pass
14437,1,False,22,8,30,3,3,pass
14438,2,True,5,3,8,1,1,pass
14439,2,True,110,11,121,11,6,pass
14440,2,True,24,0,24,2,2,pass
14441,2,True,148,11,159,12,5,pass
14442,1,True,8,6,14,1,1,pass
14443,2,True,86,11,97,9,5,pass
14444,1,True,3,5,8,1,1,pass
14445,1,True,22,6,28,1,1,pass
14446,2,True,13,5,18,3,2,fail
14447,1,True,1,0,1,1,1,pass
14448,1,True,12,5,17,2,1,pass
14449,2,True,9,5,14,2,2,pass
14450,2,True,64,1,65,4,3,pass
14451,2,True,2,0,2,1,1,pass
14452,2,True,1,0,1,1,1,pass
14453,1,False,1,0,1,1,1,pass
14454,2,True,61,1,62,2,1,pass
14455,2,True,1,1,2,1,1,pass
14456,2,True,60,0,60,1,1,pass
14457,2,True,60,0,60,1,1,pass
14458,1,True,3,2,5,1,1,pass
14459,1,True,21,5,26,2,2,pass
14460,1,True,8,4,12,1,1,pass
14463,2,True,4,0,4,2,2,pass
14464,1,True,1,1,2,1,1,pass
14465,1,True,22,0,22,1,1,fail
14471,2,True,4,0,4,2,2,pass
14472,1,True,4,8,12,1,1,pass
14473,1,True,47,44,91,1,1,pass
14474,1,True,39,22,61,1,1,pass
14475,1,True,3,2,5,1,1,fail
14476,1,True,1,1,2,1,1,pass
14477,2,True,92,1,93,7,4,pass
14478,2,True,62,0,62,4,3,pass
14479,1,True,2,1,3,1,1,pass
14480,1,False,1,0,1,1,1,pass
14481,2,True,3,0,3,1,1,pass
14482,1,True,2,2,4,1,1,pass
14483,1,True,2,3,5,1,1,pass
14484,2,True,76,14,90,5,2,fail
14485,2,True,1288,474,1762,49,14,pass
14486,1,True,3,1,4,1,1,pass
14487,2,True,1289,475,1764,50,15,pass
14488,2,True,58,0,58,2,1,pass
14489,1,True,26,2,28,2,1,pass
14490,1,True,2,0,2,1,1,pass
14491,1,True,1,1,2,1,1,fail
14495,1,True,1,1,2,1,1,pass
14496,1,True,10,0,10,2,2,pass
14497,2,True,30,1,31,3,2,pass
14498,1,True,30,1,31,3,2,pass
14499,1,True,63,1,64,2,1,fail
14500,1,True,5,3,8,1,1,pass
14501,1,True,2,1,3,1,1,pass
14502,1,True,1,1,2,1,1,pass
14503,2,True,16,1,17,3,2,pass
14504,2,True,29,0,29,1,1,pass
14505,2,True,29,0,29,1,1,pass
14506,2,True,261,110,371,13,7,pass
14507,1,True,5,4,9,1,1,pass
14508,1,True,1,0,1,1,1,pass
14510,1,False,1,0,1,1,1,pass
14511,2,True,153,2,155,3,2,pass
14512,1,True,1,1,2,1,1,pass
14515,2,True,7,2,9,2,2,pass
14516,1,True,1,0,1,1,1,pass
14517,1,True,6,2,8,1,1,pass
14518,2,True,89,101,190,6,2,pass
14519,1,True,27,32,59,2,2,pass
14536,2,True,11,5,16,3,2,pass
14537,1,True,28,0,28,1,1,pass
14538,2,True,897,365,1262,33,11,pass
14539,2,True,96,38,134,6,4,pass
14540,2,True,837,330,1167,29,10,pass
14541,2,True,760,316,1076,23,9,pass
14542,2,True,41,11,52,5,3,pass
14543,2,True,40,10,50,4,2,pass
14544,1,True,2,0,2,1,1,pass
14545,1,True,2,0,2,1,1,pass
14546,1,True,1,1,2,1,1,pass
14547,1,True,1,0,1,1,1,pass
14548,1,True,7,21,28,1,1,pass
14551,2,True,1,1,2,1,1,pass
14552,1,True,1,1,2,1,1,pass
14553,2,True,1,0,1,1,1,pass
14555,1,True,9,5,14,2,1,pass
14556,1,True,3,3,6,2,1,pass
14557,1,True,1,2,3,1,1,fail
14558,1,True,163,88,251,14,6,fail
14612,2,True,36,3,39,4,2,pass
14613,1,True,2,0,2,1,1,pass
14614,1,True,7,6,13,3,1,pass
14618,1,True,2,2,4,2,2,pass
14619,1,True,2,2,4,2,2,fail
14620,1,True,2,0,2,1,1,fail
14621,1,True,3,1,4,1,1,fail
14622,1,True,26,9,35,4,3,fail
14623,1,True,2,2,4,2,2,fail
14624,1,True,55,31,86,3,3,fail
14626,1,False,2,0,2,2,2,pass
14627,2,True,37,10,47,1,1,pass
14628,1,True,11,3,14,1,1,pass
14631,1,False,1,0,1,1,1,pass
14632,2,True,1,1,2,1,1,pass
14633,2,True,38,14,52,3,1,pass
14634,2,True,38,14,52,3,1,pass
14635,1,True,4,3,7,1,1,pass
14636,1,True,1,1,2,1,1,fail
14637,1,True,37,14,51,3,1,fail
14638,2,True,44,46,90,2,1,fail
14639,2,True,34,6,40,6,4,pass
14640,2,True,34,6,40,6,4,pass
14641,1,True,34,6,40,6,4,pass
14642,1,True,1,0,1,1,1,pass
14643,1,True,30,31,61,1,1,fail
14644,1,True,16,18,34,2,1,fail
14645,2,True,2,1,3,2,2,pass
14646,1,True,2,1,3,2,2,pass
14647,2,True,1,1,2,1,1,pass
14648,2,True,132,32,164,2,1,pass
14649,2,True,1,1,2,1,1,pass
14650,1,True,1,1,2,1,1,pass
14651,2,True,131,31,162,2,1,pass
14652,1,True,1,1,2,1,1,pass
14653,2,True,251,61,312,21,12,pass
14654,2,True,2,3,5,1,1,pass
14655,1,True,2,3,5,1,1,pass
14657,2,True,4,1,5,1,1,pass
14658,2,True,0,4,4,1,1,pass
14659,2,True,0,4,4,1,1,pass
14660,1,True,0,4,4,1,1,pass
14661,1,True,4,1,5,1,1,pass
14662,2,True,7,0,7,2,2,pass
14663,1,True,7,0,7,2,2,pass
14664,2,True,1,1,2,1,1,pass
14665,1,True,1,1,2,1,1,pass
14666,2,True,1,1,2,1,1,pass
14667,1,True,1,1,2,1,1,pass
14668,1,False,57,1,58,2,2,pass
14672,2,True,60,10,70,2,1,pass
14673,1,True,2,2,4,1,1,pass
14674,1,True,37,14,51,1,1,pass
14676,2,True,11,0,11,1,1,pass
14677,2,True,91,37,128,9,7,pass
14678,1,True,11,0,11,1,1,pass
14679,2,True,91,37,128,9,7,pass
14680,1,True,8,2,10,1,1,pass
14681,2,True,0,0,0,0,0,pass
14682,2,True,0,0,0,0,0,pass
14683,1,True,1,2,3,1,1,pass
14684,1,True,131,31,162,2,1,pass
14685,2,True,0,11,11,1,1,pass
14686,1,True,0,11,11,1,1,fail
14687,2,True,11,0,11,1,1,pass
14688,2,True,161,147,308,19,5,pass
14689,1,True,1,1,2,1,1,pass
14690,2,True,64,30,94,7,3,fail
14691,2,True,64,30,94,7,3,pass
14692,2,True,64,30,94,7,3,pass
14693,2,True,3,3,6,3,1,pass
14694,1,True,2,0,2,1,1,pass
14696,2,True,97,117,214,12,4,pass
14697,1,True,0,2,2,1,1,pass
14698,1,True,40,29,69,3,2,pass
14699,1,True,42,0,42,1,1,fail
14702,2,True,3,3,6,3,1,pass
14703,1,True,3,3,6,3,1,pass
14704,1,True,2,3,5,1,1,pass
14705,2,True,13,4,17,3,2,pass
14706,1,True,2,0,2,1,1,pass
14708,2,True,81,110,191,6,3,pass
14709,1,True,81,110,191,6,3,pass
14710,1,True,9,1,10,1,1,fail
14712,2,True,664,345,1009,33,7,pass
14713,2,True,0,5,5,1,1,pass
14714,1,True,0,5,5,1,1,pass
14715,2,True,211,97,308,6,3,pass
14716,1,True,1,1,2,1,1,pass
14717,1,True,211,97,308,6,3,pass
14718,2,True,1,1,2,1,1,pass
14719,1,True,1,1,2,1,1,pass
14720,2,True,312,215,527,25,4,pass
14721,1,True,156,162,318,12,3,pass
14723,2,True,140,27,167,1,1,pass
14724,1,True,140,27,167,1,1,fail
14725,2,True,1,1,2,1,1,pass
14726,2,True,1,1,2,1,1,pass
14727,1,True,1,1,2,1,1,pass
14728,1,True,11,0,11,1,1,pass
14729,2,True,5,7,12,1,1,pass
14730,1,True,5,7,12,1,1,pass
14732,2,True,66,11,77,5,2,pass
14733,1,True,6,3,9,1,1,pass
14735,2,True,2,0,2,2,1,pass
14736,2,True,12703,8341,21044,300,42,pass
14737,1,True,2,0,2,2,1,fail
14738,2,True,1,1,2,1,1,pass
14739,1,True,1,1,2,1,1,pass
14740,2,True,11,4,15,1,1,pass
14741,2,True,22,2,24,2,2,pass
14742,1,False,4,2,6,1,1,pass
14743,2,False,122,2189,2311,50,17,pass
14745,1,True,11,4,15,1,1,pass
14746,2,True,22,2040,2062,40,15,pass
14747,1,True,2,0,2,1,1,pass
14750,2,True,54,135,189,8,3,pass
14751,1,True,2,1,3,1,1,pass
14752,2,True,1,2,3,1,1,pass
14753,2,True,1,2,3,1,1,pass
14754,1,True,1,1,2,1,1,pass
14755,1,True,9,21,30,2,1,fail
14756,1,True,1,1,2,1,1,fail
14759,1,True,39,38,77,1,1,fail
14760,1,True,1,2,3,1,1,pass
14761,2,True,35,9,44,4,2,pass
14762,1,True,29,9,38,3,2,fail
14764,2,True,10,3,13,1,1,pass
14765,1,True,10,3,13,1,1,fail
14766,1,False,1,0,1,1,1,fail
14768,1,False,48,8,56,1,1,pass
14769,2,True,0,0,0,1,1,fail
14770,2,True,1,1,2,1,1,fail
14771,2,True,4,287,291,2,2,fail
14772,2,True,34,4,38,1,1,fail
14773,2,True,874,758,1632,18,10,fail
14774,2,True,722,732,1454,15,8,fail
14775,2,True,11,1,12,1,1,fail
14776,2,True,11,1,12,1,1,fail
14777,1,True,0,114,114,1,1,fail
14778,1,True,321,294,615,7,4,fail
14779,1,True,10,2,12,1,1,fail
14784,1,True,1,1,2,1,1,fail
14785,1,True,6,3,9,1,1,fail
14786,1,True,86,82,168,4,3,fail
14787,1,True,1,1,2,1,1,fail
14788,1,True,52,58,110,1,1,fail
14789,1,True,233,172,405,1,1,fail
14790,1,False,2,0,2,1,1,fail
14792,1,False,4,3,7,1,1,fail
14793,2,False,79,27,106,3,1,fail
14795,1,True,34,4,38,1,1,fail
14797,2,True,79,27,106,3,1,fail
14798,1,True,29,2,31,2,1,fail
14799,1,True,1,1,2,1,1,fail
14800,1,True,1,2,3,1,1,fail
14801,1,True,49,23,72,1,1,fail
14802,1,False,1,1,2,1,1,fail
14808,1,False,66,59,125,2,2,fail
14809,1,False,5,4,9,2,2,fail
14810,1,False,1,1,2,1,1,fail
14811,1,False,2,0,2,1,1,fail
14813,1,True,1,4,5,1,1,pass
14816,1,False,2,2,4,1,1,pass
14817,1,False,289,1,290,3,2,pass
14824,2,True,56,47,103,8,3,pass
14825,1,True,24,19,43,3,2,pass
14826,1,True,2,4,6,1,1,pass
14827,1,True,5,1,6,1,1,fail
14829,1,True,1,6,7,1,1,fail
14830,2,True,277,189,466,18,11,pass
14831,1,False,89,1,90,11,5,pass
14833,2,True,10,17,27,8,4,pass
14834,1,True,2,1,3,1,1,pass
14839,1,True,10,17,27,8,4,pass
14840,2,True,1,0,1,1,1,pass
14841,2,True,153,81,234,9,5,fail
14842,2,True,153,81,234,9,5,fail
14843,1,True,2,2,4,2,2,pass
14844,1,True,16,6,22,2,2,pass
14845,2,True,6,3,9,1,1,fail
14847,1,True,6,3,9,1,1,fail
14848,1,True,44,47,91,2,2,fail
14849,1,True,7,7,14,2,2,fail
14851,1,True,2,1,3,1,1,fail
14852,1,True,34,25,59,3,2,fail
14853,1,True,117,24,141,5,3,fail
14854,2,True,83,23,106,3,3,pass
14856,2,True,83,23,106,3,3,pass
14857,1,True,1,0,1,1,1,pass
14858,2,True,120,64,184,9,3,pass
14859,2,True,118,63,181,8,3,pass
14860,2,True,97,60,157,4,1,fail
14864,1,True,97,60,157,4,1,fail
14865,1,True,1,0,1,1,1,fail
14868,1,True,1,1,2,1,1,pass
14869,2,True,2,1,3,1,1,pass
14870,1,True,2,1,3,1,1,pass
14871,2,True,230,119,349,7,3,fail
14872,2,True,230,119,349,7,3,pass
14873,1,True,7,1,8,1,1,fail
14874,1,True,2,0,2,2,2,fail
14875,1,True,6,6,12,1,1,fail
14878,2,True,49,11,60,10,5,fail
14879,2,True,49,11,60,10,5,fail
14880,2,True,49,11,60,10,5,pass
14881,1,True,0,1,1,1,1,pass
14882,1,True,2,1,3,1,1,fail
14883,1,True,1,1,2,1,1,fail
14884,2,True,148,19,167,16,6,fail
14886,2,True,148,19,167,16,6,fail
14887,2,True,350,111,461,45,9,fail
14888,2,True,242,95,337,28,6,fail
14889,2,True,12,4,16,1,1,fail
14891,2,True,137,16,153,15,6,pass
14892,1,True,5,7,12,1,1,pass
14893,2,True,67,26,93,2,1,fail
14894,2,True,67,26,93,2,1,fail
14895,2,True,91,74,165,12,2,pass
14896,2,True,67,26,93,2,1,fail
14898,1,True,2,2,4,1,1,fail
14899,2,True,1,1,2,1,1,pass
14900,1,True,12,1,13,3,3,fail
14903,2,True,1,1,2,1,1,pass
14905,2,True,24,48,72,11,2,fail
14906,2,True,23,47,70,10,2,fail
14907,1,True,12,4,16,1,1,pass
14908,1,True,67,26,93,2,1,pass
14909,2,True,1,1,2,1,1,pass
14910,2,True,1,1,2,1,1,pass
14911,1,True,0,1,1,1,1,pass
14912,1,True,1,1,2,1,1,fail
14913,1,True,1,0,1,1,1,pass
14914,1,True,1,1,2,1,1,pass
14915,1,True,1,1,2,1,1,pass
14916,1,True,10,5,15,1,1,pass
14917,1,True,4,3,7,1,1,pass
14918,1,True,10,30,40,6,1,fail
14919,1,True,11,16,27,4,2,fail
14920,1,True,5,15,20,3,3,pass
14923,2,True,2,1,3,2,2,pass
14924,1,True,5,3,8,1,1,pass
14925,1,True,4,1,5,1,1,fail
14926,2,True,8,4,12,4,1,fail
14927,1,True,2,1,3,2,2,fail
14928,1,True,1,1,2,1,1,fail
14929,1,True,5,4,9,2,1,fail
14932,1,True,2,2,4,1,1,fail
14933,1,True,1,1,2,1,1,pass
14934,2,True,8,4,12,4,1,fail
14935,2,True,8,4,12,4,1,pass
14936,2,True,25,4,29,3,2,fail
14937,1,True,25,4,29,3,2,fail
14938,1,True,2,2,4,2,2,fail
14940,1,True,4,1,5,1,1,pass
14944,2,True,1,1,2,1,1,fail
14945,2,True,534,269,803,92,12,fail
14946,2,True,12,6,18,6,4,pass
14947,1,True,2,2,4,1,1,fail
14949,1,False,9,6,15,2,2,pass
14950,2,True,3,3,6,1,1,fail
14952,2,True,34,1,35,3,2,pass
14953,1,True,3,3,6,1,1,pass
14954,1,True,33,0,33,2,2,pass
14956,1,False,2,0,2,2,2,pass
14957,1,False,2,0,2,2,2,pass
14958,2,True,5,1,6,1,1,fail
14959,2,True,311,236,547,76,10,fail
14960,2,True,35,2,37,2,1,pass
14961,2,True,40,22,62,11,5,pass
14962,2,True,1,0,1,1,1,pass
14963,1,True,1,0,1,1,1,pass
14964,1,True,221,121,342,5,1,pass
14965,2,True,5,3,8,5,4,pass
14966,2,True,0,0,0,0,0,fail
14967,2,True,34,19,53,5,3,pass
14968,1,True,5,3,8,5,4,fail
14969,1,True,34,19,53,5,3,pass
14970,2,True,933,553,1486,114,14,pass
14971,1,True,2,1,3,1,1,fail
14973,1,False,0,4,4,4,1,pass
14975,1,False,0,110,110,1,1,pass
14976,1,False,188,74,262,52,6,pass
14980,2,True,34,10,44,4,2,pass
14981,1,True,23,14,37,4,2,pass
14982,1,True,0,1,1,1,1,pass
14983,1,True,18,9,27,2,1,pass
14984,1,True,2,2,4,1,1,pass
14985,1,True,7,1,8,1,1,pass
14986,1,True,1,8,9,1,1,fail
14987,1,True,12,4,16,1,1,fail
14988,2,True,28,49,77,6,2,pass
14989,1,True,5,1,6,1,1,pass
14990,1,True,12,8,20,2,1,pass
14993,2,True,177,37,214,11,3,pass
14994,1,True,2,2,4,2,1,pass
14995,1,True,1,1,2,1,1,pass
14996,1,True,1,1,2,1,1,fail
14997,1,True,3,2,5,2,1,fail
14998,1,True,11,9,20,5,2,fail
14999,1,True,7,25,32,1,1,fail
15002,1,True,23,0,23,1,1,pass
15006,1,True,0,7,7,1,1,pass
15007,1,True,1,1,2,1,1,pass
15008,1,True,56,22,78,3,1,fail
15011,1,False,17,17,34,2,2,pass
15012,2,True,516,308,824,49,8,pass
15013,1,True,19,16,35,3,1,pass
15023,2,True,7,1,8,2,2,pass
15024,1,True,1,0,1,1,1,fail
15025,2,True,58,6,64,9,6,pass
15026,2,True,27,0,27,4,4,pass
15027,1,True,2,0,2,2,2,fail
15029,2,False,19,2,21,3,2,pass
15036,1,True,6,1,7,1,1,fail
15038,2,True,33,13,46,3,2,pass
15039,2,True,38,43,81,3,1,fail
15040,2,True,38,43,81,3,1,pass
15041,1,True,3,3,6,3,2,fail
15042,2,True,450,18,468,57,13,fail
15044,1,True,0,4,4,2,1,pass
15047,1,True,19,10,29,1,1,fail
15048,1,True,1,0,1,1,1,pass
15050,1,True,1,1,2,1,1,pass
15051,1,True,87,127,214,4,4,fail
15054,2,True,5436,2208,7644,129,14,pass
15055,1,True,66,4,70,4,3,pass
15060,2,True,4,2,6,1,1,pass
15061,1,True,2,2,4,1,1,pass
15062,1,True,1,1,2,1,1,pass
15063,1,True,4,2,6,1,1,fail
15064,2,True,376,116,492,15,5,pass
15065,1,True,35,14,49,3,1,pass
15067,1,True,94,96,190,7,4,pass
15069,2,True,10,11,21,1,1,pass
15070,2,True,125,79,204,9,2,fail
15071,2,True,1,1,2,1,1,pass
15073,2,True,124,78,202,8,1,pass
15074,1,True,4,4,8,1,1,pass
15075,1,True,14,4,18,1,1,pass
15076,1,True,1,1,2,1,1,pass
15084,2,True,11,17,28,1,1,pass
15085,2,True,11,17,28,1,1,pass
15086,1,True,10,11,21,1,1,pass
15087,2,True,389,122,511,16,1,pass
15088,2,True,2,0,2,1,1,fail
15090,2,True,9,1,10,1,1,pass
15091,2,True,383,122,505,14,1,pass
15092,1,True,5,1,6,1,1,fail
15093,2,True,378,121,499,14,1,pass
15094,2,True,378,121,499,14,1,pass
15095,1,True,9,40,49,1,1,pass
15096,1,True,1,1,2,1,1,fail
15097,1,True,15,11,26,1,1,fail
15098,1,True,1,1,2,1,1,fail
15099,1,True,1,1,2,1,1,fail
15100,1,True,30,12,42,6,1,fail
15102,1,True,3,6,9,1,1,pass
15106,1,True,9,11,20,1,1,fail
15107,1,True,2,2,4,1,1,fail
15108,1,True,98,49,147,2,1,fail
15109,1,True,67,59,126,2,1,fail
15110,1,True,2,1,3,1,1,fail
15111,1,True,116,82,198,6,1,fail
15112,1,True,102,25,127,3,1,fail
15113,1,True,15,0,15,1,1,fail
15114,1,True,38,0,38,2,1,fail
15115,1,True,2,0,2,1,1,fail
15116,1,True,1,0,1,1,1,pass
15117,1,True,9,3,12,2,1,fail
15118,1,True,9,7,16,1,1,fail
15120,1,True,11,17,28,1,1,fail
15121,1,False,5,1,6,1,1,pass
15122,2,True,1,1,2,1,1,pass
15123,2,True,1,1,2,1,1,pass
15124,2,True,1715,612,2327,37,9,pass
15125,2,True,1260,395,1655,23,7,pass
15126,2,True,1260,395,1655,23,7,pass
15127,2,True,118,136,254,2,1,fail
15128,1,True,0,0,0,1,1,pass
15129,1,True,1,2,3,1,1,fail
15130,1,True,0,893,893,1,1,fail
15140,2,True,118,136,254,2,1,fail
15141,1,True,5,1,6,1,1,fail
15142,1,True,4,3,7,2,1,pass
15147,2,True,62,58,120,4,2,fail
15148,2,True,265,20,285,10,2,pass
15149,2,True,265,20,285,10,2,fail
15150,1,True,265,20,285,10,2,pass
15151,2,True,13,7,20,2,1,fail
15152,2,True,13,7,20,2,1,fail
15153,2,True,6,5,11,3,2,fail
15154,2,True,6,5,11,3,2,pass
15155,2,True,1,1,2,1,1,fail
15159,1,True,1,1,2,1,1,fail
15160,2,True,3,3,6,1,1,pass
15161,1,True,62,58,120,4,2,fail
15162,1,True,1,1,2,1,1,pass
15163,1,True,2,1,3,1,1,pass
15164,1,True,9,4,13,1,1,pass
15165,1,True,1,1,2,1,1,fail
15166,1,True,3,3,6,1,1,pass
15167,1,True,3,2,5,1,1,pass
15168,2,True,1,0,1,1,1,fail
15169,1,True,1,0,1,1,1,fail
15170,2,True,8,0,8,1,1,fail
15171,2,True,122,32,154,7,3,fail
15172,2,True,53,10,63,4,3,fail
15173,2,True,43,15,58,3,1,pass
15174,2,True,69,22,91,4,1,pass
15175,2,True,43,15,58,3,1,pass
15176,2,True,26,7,33,2,1,pass
15177,1,True,0,0,0,1,1,fail
15178,1,True,43,15,58,3,1,fail
15179,2,True,26,7,33,2,1,fail
15180,1,True,6,7,13,1,1,pass
15182,1,True,1,1,2,1,1,fail
15183,2,True,336,156,492,12,2,pass
15184,2,True,336,156,492,12,2,pass
15185,2,True,263,125,388,7,2,fail
15188,1,True,2,4,6,1,1,pass
15189,1,True,2,1,3,1,1,fail
15190,1,True,32,12,44,3,1,fail
15191,1,True,51,17,68,1,1,fail
15192,1,True,9,11,20,2,2,fail
15194,1,True,19,15,34,2,2,fail
15195,1,True,1,1,2,1,1,fail
15196,1,True,44,32,76,2,2,fail
15199,1,True,59,49,108,2,1,fail
15200,1,True,4,2,6,2,1,fail
15201,2,True,73,31,104,5,2,fail
15205,1,True,23,14,37,4,2,pass
15206,1,True,52,19,71,3,1,fail
15207,1,True,29,3,32,3,2,fail
15209,1,True,8,0,8,1,1,fail
15210,2,True,2,2,4,1,1,fail
15211,1,True,2,2,4,1,1,pass
15212,2,True,26497,415,26912,74,11,pass
15213,1,True,17,24,41,2,2,pass
15214,1,True,20,3,23,2,2,fail
15215,1,True,2,1,3,1,1,fail
15216,1,True,3,2,5,2,1,fail
15230,2,True,10422,117360,127782,300,10,fail
15231,1,True,0,25,25,1,1,fail
15232,1,True,37,25,62,2,1,pass
15233,1,True,1,1,2,1,1,pass
15234,1,True,79,24,103,4,2,fail
15235,1,True,38,4,42,1,1,fail
15256,2,True,406,325,731,27,5,pass
15257,2,True,235,62,297,15,7,pass
15258,2,True,16,1,17,2,2,pass
15260,2,True,154,52,206,5,1,fail
15262,2,True,2,2,4,1,1,fail
15263,2,True,12,6,18,4,3,fail
15264,2,True,201,24,225,6,3,fail
15265,2,True,51,1,52,3,2,fail
15266,2,True,201,24,225,6,3,pass
15267,2,True,51,1,52,3,2,pass
15268,1,True,2,2,4,1,1,pass
15269,1,True,51,1,52,3,2,pass
15270,2,True,150,23,173,3,2,pass
15271,2,True,171,29,200,8,4,pass
15272,2,True,150,23,173,3,2,pass
15273,2,True,262,54,316,13,5,pass
15274,2,True,13,6,19,3,1,pass
15275,2,True,11,0,11,1,1,pass
15277,1,True,0,1,1,1,1,fail
15278,1,True,0,0,0,0,0,fail
15279,2,True,21,6,27,5,2,fail
15280,2,True,11,0,11,1,1,fail
15282,1,True,1,26,27,2,2,fail
15287,1,False,2,6,8,2,1,pass
15288,1,False,2,2,4,2,1,fail
15289,1,False,1,1,2,1,1,fail
15290,1,False,1,1,2,1,1,fail
15291,1,False,1,1,2,1,1,fail
15292,1,False,1,1,2,1,1,fail
15293,2,True,8,0,8,2,1,pass
15294,2,True,8,0,8,2,1,fail
15295,1,False,8,0,8,2,1,fail
15296,1,True,11,0,11,1,1,pass
15297,1,True,39,25,64,4,2,pass
15298,1,True,18,18,36,7,3,fail
15299,1,True,227,62,289,15,2,fail
15304,2,True,39,3,42,3,1,fail
15305,2,True,39,3,42,3,1,pass
15306,2,True,2,0,2,1,1,pass
15307,2,True,397,4477,4874,26,6,pass
15308,2,True,37,3,40,3,1,pass
15309,1,True,131,0,131,1,1,fail
15311,1,True,107,85,192,3,1,fail
15313,2,True,226,4482,4708,11,6,fail
15315,1,False,0,25,25,1,1,fail
15318,1,False,1,3,4,1,1,fail
15319,1,False,2,2,4,2,1,fail
15320,2,True,202,20,222,4,2,fail
15321,2,True,202,20,222,4,2,fail
15322,1,True,202,20,222,4,2,fail
15323,2,True,24,4,28,5,3,pass
15324,2,True,145,4445,4590,14,7,pass
15325,2,True,1,1,2,1,1,fail
15326,2,True,8,3,11,3,2,fail
15327,2,True,2,2,4,2,1,pass
15328,2,True,21,1,22,3,2,fail
15329,2,True,3,0,3,1,1,pass
15330,2,True,3,1,4,1,1,fail
15331,2,True,3,1,4,1,1,fail
15332,2,True,15,0,15,2,2,pass
15336,2,True,121,4441,4562,10,5,fail
15338,1,True,2,2,4,2,1,pass
15339,1,True,2,2,4,2,1,pass
15340,1,True,37,3,40,3,1,pass
15341,1,True,3,0,3,1,1,pass
15342,2,True,79,4439,4518,7,4,pass
15343,2,True,0,4433,4433,1,1,pass
15344,1,True,0,4433,4433,1,1,pass
15345,2,True,79,6,85,6,3,pass
15346,1,False,53,0,53,3,1,pass
15347,1,False,2,2,4,2,2,pass
15348,1,False,2,0,2,1,1,fail
15350,1,True,23,5,28,1,1,fail
15351,1,True,2,0,2,1,1,pass
15352,1,True,1,1,2,1,1,pass
15353,2,True,25,0,25,1,1,pass
15354,1,True,1,1,2,1,1,pass
15355,2,True,25,0,25,1,1,pass
15356,1,False,0,0,0,1,1,pass
15357,1,False,25,0,25,1,1,fail
15358,2,True,1,1,2,1,1,pass
15359,2,True,1,1,2,1,1,pass
15360,1,True,1,1,2,1,1,pass
15361,2,True,55,11,66,12,3,pass
15362,1,True,14,0,14,1,1,pass
15363,1,True,13,0,13,1,1,pass
15364,2,True,6,1,7,1,1,pass
15366,2,True,8,0,8,1,1,fail
15368,1,True,2,1,3,1,1,pass
15369,1,True,2,0,2,1,1,pass
15371,2,True,2,1,3,1,1,pass
15372,1,True,8,0,8,1,1,pass
15373,2,True,2,1,3,1,1,pass
15374,1,True,2,1,3,1,1,pass
15375,2,True,1,1,2,1,1,pass
15377,1,False,7,6,13,6,3,fail
15378,1,True,1,1,2,1,1,fail
15379,1,False,22,4,26,4,2,pass
15380,2,True,10,1,11,2,1,pass
15381,2,True,123,111,234,10,5,pass
15382,2,True,174,125,299,13,6,pass
15383,2,True,123,111,234,10,5,pass
15384,2,True,59,20,79,3,1,pass
15385,1,True,59,20,79,3,1,pass
15386,1,False,3,0,3,1,1,pass
15387,2,True,43,77,120,4,3,fail
15388,1,True,0,25,25,1,1,fail
15389,1,True,29,53,82,1,1,fail
15390,1,True,1,1,2,1,1,fail
15391,1,True,2,2,4,1,1,fail
15392,1,True,2,3,5,1,1,fail
15393,1,True,1,0,1,1,1,fail
15394,1,True,3,2,5,1,1,fail
15395,1,True,0,0,0,0,0,fail
15396,1,True,14,0,14,2,2,fail
15397,1,True,1,1,2,1,1,fail
15398,1,True,0,0,0,0,0,fail
15401,1,False,2,0,2,1,1,fail
15402,1,False,0,0,0,0,0,fail
15403,2,True,16,14,30,2,1,pass
15404,1,True,10,1,11,2,1,pass
15405,1,True,5,4,9,2,1,pass
15406,1,True,10,10,20,1,1,pass
15407,2,True,51,14,65,5,2,pass
15408,1,True,6,10,16,1,1,fail
15409,1,True,7,3,10,2,1,fail
15411,2,True,51,14,65,5,2,pass
15412,2,True,326,150,476,20,5,pass
15413,1,True,51,14,65,5,2,pass
15414,2,True,26,19,45,2,1,pass
15416,2,True,121,86,207,12,5,pass
15417,1,True,5,4,9,1,1,fail
15421,2,True,59,6,65,2,1,pass
15423,2,True,120,39,159,6,1,pass
15430,1,True,7,10,17,1,1,fail
15431,1,True,2,0,2,1,1,fail
15432,1,True,5,14,19,4,1,fail
15434,1,True,5,1,6,1,1,fail
15439,1,True,2,2,4,1,1,fail
15440,1,True,8,2,10,1,1,fail
15441,1,True,8,8,16,1,1,fail
15442,2,True,3,4,7,2,1,fail
15443,1,False,3,4,7,2,1,fail
15444,2,True,38,3,41,3,2,fail
